Airline Code,Flight Number,Flight Status,Aircraft Code,Aircraft Name,Duration Minutes,Departure Airport Code,Departure Airport,Departure City,Departure Terminal,Departure Time,Estimated Departure,Arrival Airport Code,Arrival Airport,Arrival City,Arrival Terminal,Arrival Time,Estimated Arrival,Booking Classes,Captured URL,Captured At
VN,101,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T05:36:00,2026-05-10T05:45:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T06:54:00,2026-05-10T07:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=101&departureDate=2026-05-10,
VN,104,cancelled,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T06:30:00,2026-05-10T06:30:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T07:50:00,2026-05-10T07:50:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=104&departureDate=2026-05-10,
VN,105,cancelled,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T08:25:00,2026-05-10T08:25:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T10:00:00,2026-05-10T10:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=105&departureDate=2026-05-10,
VN,106,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T05:40:00,2026-05-10T05:45:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T06:52:00,2026-05-10T07:05:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=106&departureDate=2026-05-10,
VN,107,cancelled,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T07:40:00,2026-05-10T07:40:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T09:15:00,2026-05-10T09:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=107&departureDate=2026-05-10,
VN,109,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T08:38:00,2026-05-10T08:40:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T10:04:00,2026-05-10T10:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=109&departureDate=2026-05-10,
VN,110,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T06:38:00,2026-05-10T06:45:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T07:56:00,2026-05-10T08:05:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=110&departureDate=2026-05-10,
VN,112,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T07:48:00,2026-05-10T08:00:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T09:09:00,2026-05-10T09:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=112&departureDate=2026-05-10,
VN,113,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T09:56:00,2026-05-10T09:55:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T11:25:00,2026-05-10T11:30:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=113&departureDate=2026-05-10,
VN,118,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T09:14:00,2026-05-10T09:05:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T10:32:00,2026-05-10T10:25:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=118&departureDate=2026-05-10,
VN,119,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T11:12:00,2026-05-10T11:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T12:57:00,2026-05-10T12:35:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=119&departureDate=2026-05-10,
VN,122,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T09:53:00,2026-05-10T10:00:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T11:14:00,2026-05-10T11:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=122&departureDate=2026-05-10,
VN,123,arrived,321,AIRBUS A321,90.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T11:54:00,2026-05-10T11:55:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T13:38:00,2026-05-10T13:25:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=123&departureDate=2026-05-10,
VN,126,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T10:55:00,2026-05-10T11:00:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T12:08:00,2026-05-10T12:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=126&departureDate=2026-05-10,
VN,127,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T12:54:00,2026-05-10T12:55:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T14:36:00,2026-05-10T14:30:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=127&departureDate=2026-05-10,
VN,129,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T13:40:00,2026-05-10T13:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T15:16:00,2026-05-10T15:05:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=129&departureDate=2026-05-10,
VN,132,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T13:40:00,2026-05-10T13:25:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T14:54:00,2026-05-10T14:45:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=132&departureDate=2026-05-10,
VN,133,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T15:35:00,2026-05-10T15:20:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T17:02:00,2026-05-10T16:55:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=133&departureDate=2026-05-10,
VN,134,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T15:35:00,2026-05-10T15:30:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T16:55:00,2026-05-10T16:50:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=134&departureDate=2026-05-10,
VN,135,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T18:02:00,2026-05-10T17:25:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:30:00,2026-05-10T19:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=135&departureDate=2026-05-10,
VN,136,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T16:10:00,2026-05-10T16:00:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T17:41:00,2026-05-10T17:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=136&departureDate=2026-05-10,
VN,137,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T18:15:00,2026-05-10T18:25:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:37:00,2026-05-10T20:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=137&departureDate=2026-05-10,
VN,140,arrived,321,AIRBUS A321,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T16:45:00,2026-05-10T16:45:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T18:11:00,2026-05-10T18:05:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=140&departureDate=2026-05-10,
VN,141,arrived,321,AIRBUS A321,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T18:47:00,2026-05-10T18:40:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:11:00,2026-05-10T20:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=141&departureDate=2026-05-10,
VN,142,arrived,320,AIRBUS A320,80.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T18:58:00,2026-05-10T19:10:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T20:15:00,2026-05-10T20:30:00,"W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=142&departureDate=2026-05-10,
VN,143,arrived,320,AIRBUS A320,95.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T20:52:00,2026-05-10T21:05:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T22:20:00,2026-05-10T22:40:00,"W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=143&departureDate=2026-05-10,
VN,146,arrived,321,AIRBUS A321,85.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:24:00,2026-05-10T19:35:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T20:45:00,2026-05-10T21:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=146&departureDate=2026-05-10,
VN,148,arrived,321,AIRBUS A321,70.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:56:00,2026-05-10T21:05:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T22:13:00,2026-05-10T22:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=148&departureDate=2026-05-10,
VN,156,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T05:57:00,2026-05-10T06:05:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T07:05:00,2026-05-10T07:30:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=156&departureDate=2026-05-10,
VN,157,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T05:40:00,2026-05-10T05:50:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T07:04:00,2026-05-10T07:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=157&departureDate=2026-05-10,
VN,158,cancelled,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T07:50:00,2026-05-10T07:50:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T09:15:00,2026-05-10T09:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=158&departureDate=2026-05-10,
VN,159,cancelled,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T06:50:00,2026-05-10T06:50:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T08:15:00,2026-05-10T08:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=159&departureDate=2026-05-10,
VN,160,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T08:43:00,2026-05-10T08:50:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T10:10:00,2026-05-10T10:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=160&departureDate=2026-05-10,
VN,163,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T07:44:00,2026-05-10T07:45:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T08:58:00,2026-05-10T09:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=163&departureDate=2026-05-10,
VN,164,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T09:43:00,2026-05-10T09:45:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:04:00,2026-05-10T11:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=164&departureDate=2026-05-10,
VN,165,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T09:33:00,2026-05-10T09:35:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T10:54:00,2026-05-10T11:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=165&departureDate=2026-05-10,
VN,166,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T11:29:00,2026-05-10T11:35:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T13:01:00,2026-05-10T13:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=166&departureDate=2026-05-10,
VN,167,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T10:47:00,2026-05-10T10:55:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T12:17:00,2026-05-10T12:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=167&departureDate=2026-05-10,
VN,168,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T13:04:00,2026-05-10T12:55:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T14:32:00,2026-05-10T14:20:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=168&departureDate=2026-05-10,
VN,169,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:58:00,2026-05-10T11:50:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T13:25:00,2026-05-10T13:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=169&departureDate=2026-05-10,
VN,170,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T14:01:00,2026-05-10T13:50:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T15:28:00,2026-05-10T15:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=170&departureDate=2026-05-10,
VN,171,arrived,321,AIRBUS A321,75.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:32:00,2026-05-10T11:45:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T13:08:00,2026-05-10T13:10:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=171&departureDate=2026-05-10,
VN,172,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T13:40:00,2026-05-10T13:45:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T15:00:00,2026-05-10T15:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=172&departureDate=2026-05-10,
VN,173,arrived,321,AIRBUS A321,85.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T14:35:00,2026-05-10T14:35:00,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T16:02:00,2026-05-10T16:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=173&departureDate=2026-05-10,
VN,174,arrived,321,AIRBUS A321,85.0,DAD,INTERNATIONAL,DA NANG,1,2026-05-10T16:42:00,2026-05-10T16:35:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:08:00,2026-05-10T18:00:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=174&departureDate=2026-05-10,
